클레임유형,공장,생산법인,판매지역,수출국가,해외내수,등급,귀책구분,최종확정,차종,RO번호,차대번호,"원인부품
분류코드",부품번호,부품대분류,부품중분류,부품명,"직거래
/직개발",불량구분,"부품
대분류",부품계통,현상명(재분류),HKMC 현상,HKMC 현상명,HKMC 원인,HKMC 원인명,"파셜화
대상여부","Assy/
Partial",DTC 1번째,DTC 2번째,DTC 3번째,"생산
년월일",생산월,생산년,"판매
년월일",판매월,판매년,"선적
년월일",선적월,"정비등록
년월일",정비등록월,"정비확정
년월일",정비확정월,"데이터적재
년월일","데이터적재
년월",실적년,총주행거리(Km),"판매소요
일수","차량사용
일수","차량사용
기준개월","정비작업
코드",정비망코드,정비망,"해외딜러
코드",수리권역,수리지역,직/간접망구분,정비사업소명,"정비특이사항
코드","정비특이사항
제목명","품질특이사항
내용","품질특이사항
(번역)","클레임
발생구분","확정
부품금액","확정
부품금액",수리금액,외주금액,"차대번호
엔진코드","변속기
코드",엔진넘버,엔진명,엔진생산일,"트랜스미션
번호","개발업체
코드",납품업체,3M 100만,'12M 100만,36M 100만,이의제기,이의제기(기타),실적확정,신규RO조합,현대위아 현상,현대위아 현상명,현대위아 원인,현대위아 원인명,등록번호,접수자,"위아
처리구분","위아
진행단계",개선부문,경과일,의뢰일자,중복문제,재발여부,안전문제,심각도,협력사담당자
W:일반 클레임,서산1엔진,Kia,유럽,이탈리아,수출,B,,미확정,YB,C11VC02007KM2500000,KNADB517AM6502059,27301,2730108200,카파엔진,이그니션코일,코일 어셈블리－이그니션,직거래,,E,엔진,경고등점등,W17,경고등 점등_경고등 점등-엔진,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,P030000,P030100,,2020/10/28,2020/10,2020,2021/04/29,2021/04,2021,2020/10/31,2020/10,2025/09/29,2025/09,2025/10/13,2025/10,2025/10/15,2025/10,2025,52269,183,1614,54,27310R1K,C11VC,,02007,유럽,,,,-,-,"[C]Il cliente lamenta Spia motore accesa e macchina che strappa in accellerazione
[R]Effettuato controllo TSB e trovato KCE-!!-P010-YB YB CUV riguardante le bobine sostituito bobina cilindro 1 e risolto il problema
[T]effettuata diagnostica e accertato errori P030000 e P030100","[C]고객이 가속 시 엔진등이 켜지고 차가 찢어지는 현상을 호소함.
[R]TSB 점검을 수행하여 코일 관련 KCE-!!-P010-YB YB CUV 발견 실린더 1 코일 교체 및 문제 해결
[T]진단 수행 및 오류 P030000 및 P030100 발견",R,48.47,19.85,68.32,0,SOHC - TC,MANUAL T/M - 6 SPEED 2WD,G3LFLD180722,G3LⅢ1.0T-GDi,20201026,U31VLH001273,RONZ,서산1엔진,비대상,비대상,비대상,비해당,,미확인,1-GWMSK-@-@-@-@-0-@-C11VC-02007-KM25000020-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,유럽,이탈리아,수출,B,,미확정,AC3,C11AB04400251459000,NLHDN51AANZ114605,25600,2560007500,카파엔진,기타,터멀 매니지먼트 모듈,직거래,,E,엔진,경고등점등,W17,경고등 점등_경고등 점등-엔진,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,P00B700,,,2021/10/04,2021/10,2021,2021/11/25,2021/11,2021,2021/10/08,2021/10,2025/10/06,2025/10,2025/10/13,2025/10,2025/10/15,2025/10,2025,31620,52,1411,48,25613R00,C11AB,,04400,유럽,,,,-,-,"[C]SPIA CHECK ACCESA
[R]DIAGNOSI E CONTROLLO CIRCUITO CON SMONTAGGIO E PROVE EFFETTUATE CON SOSTITUZIONE SCATOLA TERMOSTATO E RIPRISTINO LIVELLO LIQUIDO REFRIGERANTE
[T]ANOMALIA INTERNA SCTOLA TERMOSTATO ELETTRICO BLOCCATA CON CONSEGUENTE ACCENSIONE SPIA MOTORE E INNALZAMENTO DELLA TEMPERATURA","[c] 점검 표시등 켜짐
[r]서모스탯 하우징 교체 및 냉각수 레벨 리셋을 통한 회로 진단 및 점검을 통한 분해 및 테스트 수행
[전기 서모스탯 박스가 막힌 내부 결함으로 인해 엔진 경고등이 켜지고 온도가 상승하는 경우",R,314.31,64.56,378.87,0,DOHC - GDI,MANUAL T/M - 5 SPEED 2WD,G3LDMD115146,κ 1.0,20210624,MM1671619766,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,1-GWMSH-@-@-@-@-0-@-C11AB-04400-251459-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,KaSK,유럽,독일,수출,B,,미확정,CD,C07VA2795AKM2500000,U5YH5814AKL006914,27301,2730103AA0,카파엔진,이그니션코일,코일 어셈블리－이그니션,직거래,,E,엔진,시동불량,D81,엔진 시동꺼짐_출발/가속시,ZZ5,상품성/성능 불만,비해당,비해당,,,,2018/09/18,2018/09,2018,2018/10/11,2018/10,2018,2018/09/19,2018/09,2025/10/01,2025/10,2025/10/13,2025/10,2025/10/15,2025/10,2025,89021,23,2547,85,27310R1K,C07VA,,2795A,유럽,,,,-,-,"[C]Fahrzeug springt nicht mehr an
[R]Z?ndspule + Sicherung erneuern
[T]1.Fehlerspeicher auslesen - keine Fehlercodes 
2.Z?ndpsule 2 ist defekt (Kurzschluss) 
3.Die Sicherung der Z?ndspule ist durchgebrannt","[C]차량이 더 이상 시동되지 않음
[R] 점화 코일 + 퓨즈 교체
[T] 1. 결함 메모리 읽기 - 결함 코드 없음
2. 점화 코일 2에 결함이 있음(단락)
3. 점화 코일 퓨즈가 끊어졌습니다.",,35.27,56.32,91.59,0,SOHC - CON,MANUAL T/M - 6 SPEED 2WD,G4LDJD152103,κ 1.4(T-GDI),20180814,WJJ6C607551,SEF9,서산1엔진,비대상,비대상,비대상,비해당,,미확인,1-GWMSK-@-@-@-@-0-@-C07VA-2795A-KM25000437-0-1,,,,,,,,,,,,,,Y,,
W:일반 클레임,서산1엔진,Kia,유럽,독일,수출,B,,미확정,JA,C07VA2104AKM2500000,KNAB2511AJT272556,28530,2853004GG2,카파엔진,배기매니폴드,케이스 어셈블리－캐털리스트,직거래,,E,엔진,작동불량,I11,작동불량_작동안됨,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,,,,2018/04/06,2018/04,2018,2018/06/05,2018/06,2018,2018/04/11,2018/04,2025/05/30,2025/05,2025/10/13,2025/10,2025/10/15,2025/10,2025,143393,60,2551,86,28530R1K,C07VA,,2104A,유럽,,,,-,-,"[C]Fzg springt zeitweise nicht an erst nach dem 2. oder 3. Versuch.
[R]Kurbelwellensensor ersetzt.
Z?ndspule und Z?ndkerze ersetzt.
KAT ersetzt.
Nach mehreren Probefahrten immer mehr verbesserung, Rep. beendet.
[T]Fehlerspeicher vom Bosch P0335 drin. Fehlerspeicher wurde gel?scht.
Fahrzeug sprang schlecht oder gar nicht an. verkabelung und Steckverbindungen gepr?ft.
Kurbelwellensensor ersetzt, Fzg springt gut an aber ruckelt zeitweise doll. 
Z?ndkerzen und Z?ndspulen gepr?ft, korrodiert und m?ss","[C]차량이 때때로 두 번째 또는 세 번째 시도 후까지 시동이 걸리지 않습니다.
[R] 크랭크샤프트 센서 교체.
점화 코일 및 점화 플러그 교체.
KAT 교체.
여러 번의 테스트 주행 후 점점 더 개선되어 수리가 완료되었습니다.
보쉬 P0335의 [T] 오류 메모리. 오류 메모리가 삭제되었습니다.
차량 시동이 제대로 걸리지 않거나 전혀 걸리지 않음. 배선 및 플러그 연결 점검.
크랭크 샤프트 센서 교체, 차량 시동은 잘 걸리지만 때때로 심하게 흔들림.
점화 플러그 및 점화 코일을 점검하고 부식되어 교체해야 합니다.",R,1052.95,193.79,1246.74,0,SOHC - FBC,MANUAL T/M - 5 SPEED 2WD,G3LAJD055477,κ 1.0,,MJ177966971,R151,서산1엔진,비대상,비대상,비대상,비해당,,미확인,1-GWMSK-@-@-@-@-0-@-C07VA-2104A-KM25000945-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,Kia,유럽,독일,수출,B,,미확정,YB,C07VA0011AKM2500000,KNADC517AM6468922,28450,2845007100,카파엔진,,밸브 어셈블리－EGR,직거래,,E,엔진,경고등점등,W11,경고등 점등_경고등 점등,ZZ3,"단품 자체 불량(내부,기능,프로그램)",,,P040500,,,2020/07/14,2020/07,2020,2021/10/29,2021/10,2021,2020/07/22,2020/07,2025/10/13,2025/10,2025/10/13,2025/10,2025/10/15,2025/10,2025,25920,472,1445,49,28320R4K,C07VA,,0011A,유럽,,,,-,-,"[C]Motorkontrollleuchte ist an
[R]AGR und Dichtung Filter AGR somit ersetzt- Funktion wieder gegeben.
[T]Kundenbeanstandung ?berpr?ft, Kundenaussage kann best?tigt werden. Motorkontrollleuchte ist aktiv. Fehlerspeicher ?berpr?ft, Fehler P040500 
Verkabelung gem?ß Werkstatthandbuch ?berpr?ft - Verkabelung ist i.O.
AGR ?berpr?ft
Wassereintritt am Stecker festgestellt. Pins sind korridiert.","[C] 엔진 점검등이 켜짐
[R]EGR 및 EGR 필터 씰 교체 - 기능 복원됨.
[T]고객 불만 확인, 고객 진술서 확인 가능. 엔진 점검 표시등이 켜져 있습니다. 오류 메모리 확인, 오류 P040500
워크샵 매뉴얼에 따라 배선 점검 - 배선 정상입니다.
EGR 점검
커넥터에서 물 유입이 감지되었습니다. 핀이 부식되었습니다.",R,125.09,60.33,185.41,0,SOHC - TC,MANUAL T/M - 6 SPEED 2WD,G3LELD105661,G3LⅢ1.0T-GDi,20200710,U28VLH001542,SYDY,서산1엔진,비대상,비대상,비대상,비해당,,미확인,1-GWMSK-@-@-@-@-0-@-C07VA-0011A-KM25000662-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HMMC,유럽,독일,수출,B,,미확정,PDH,C07AB2646 251013026,TMAH351BAPJ197617,28450,2845007100,카파엔진,,밸브 어셈블리－EGR,직거래,,E,엔진,경고등점등,W17,경고등 점등_경고등 점등-엔진,ZZ3,"단품 자체 불량(내부,기능,프로그램)",,,,,,2022/10/05,2022/10,2022,2022/10/31,2022/10,2022,2022/10/06,2022/10,2025/09/22,2025/09,2025/10/13,2025/10,2025/10/15,2025/10,2025,39113,26,1057,36,28320R5T,C07AB,,2646,유럽,,,,-,-,"[C]Kunde gibt an: Die Motorkontrolleuchte hat geleuchtet. Fremdwerkstatt hat Fehlercode P0471 ausgelesen und gel?scht.
[R]AGR-Ventil erneuert, VA A+E, K?hlsystem entl?ftet.
[T]AGR-Ventil hat internen Fehler.","[C]고객 상태: 엔진 표시등이 켜졌습니다. 외부 정비업체에서 오류 코드 P0471을 판독하고 삭제했습니다.
[R]EGR 밸브 교체, VA A+E, 냉각 시스템 블리드.
[T]EGR 밸브에 내부 결함이 있습니다.",,135.16,308.83,443.99,0,DOHC - LPI,MANUAL T/M - 6 SPEED 2WD,G3LEND123594,G3LⅢ1.0T-GDi,20220712,FNJ6F820223,,서산1엔진,비대상,비대상,대상,비해당,,확정,1-GWMSH-@-@-@-@-0-@-C07AB-2646-251013026-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,유럽,독일,수출,B,,미확정,BC3,C07AB2496251013000,NLHBN51GANZ070238,28450,2845007100,카파엔진,,밸브 어셈블리－EGR,직거래,,E,엔진,경고등점등,W17,경고등 점등_경고등 점등-엔진,ZZ3,"단품 자체 불량(내부,기능,프로그램)",,,P040400,,,2021/05/17,2021/05,2021,2021/08/27,2021/08,2021,2021/06/09,2021/06,2025/09/22,2025/09,2025/10/13,2025/10,2025/10/15,2025/10,2025,24416,102,1487,50,28320R5T,C07AB,,2496,유럽,,,,-,-,"[C]MKL ist aktiv
[R]AGR Ventil mit Kabelbaum erneuert
[T]Fehler P040400 hinterlegt -> interner elektrischer Fehler AGR
Gr?nspan in der Steckverbindung vom AGR
Gr?nspan in der Steckverbindung vom Leitungssatz AGR","[C]MKL이 활성화됨
[R]배선 하니스가 교체된 EGR 밸브
[T]오류 P040400 저장됨 -> 내부 전기적 오류 EGR
EGR의 플러그 연결부에 녹이 슬었습니다.
EGR 배선 하니스의 플러그 연결부에 녹이 슬었습니다.",R,189.38,317.94,507.32,0,DOHC - TCI/GDI,MANUAL T/M - 6 SPEED 2WD,G3LEMD040162,G3LⅢ1.0T-GDi,20210305,BD72MB516253,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,1-GWMSH-@-@-@-@-0-@-C07AB-2496-251013001-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HMMC,유럽,독일,수출,B,,미확정,PDH,C07AB2439 251013006,TMAH351BAMJ158186,27301,2730108200,카파엔진,이그니션코일,코일 어셈블리－이그니션,직거래,,E,엔진,엔진부조,DC3,엔진 울컥거림_출발/가속시,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,P030300,,,2021/04/26,2021/04,2021,2021/12/17,2021/12,2021,2021/05/04,2021/05,2025/10/07,2025/10,2025/10/13,2025/10,2025/10/15,2025/10,2025,32497,235,1390,47,27301R00,C07AB,,2439,유럽,,,,-,-,"[C]Fahrzeug ruckelt
[R]Z?ndspule erneuert
Bei Probefahrt Datenausgelesen und Z?ndspule 2 ebenfalls Aussetzer
[T]GDS durchgef?hrt-> Z?ndaussetzer Zyl.3
Z?ndspule Quergetauscht-> Fehler wandert
Z?ndspule interner Fehler","[C]차량 저크
[R]점화 코일 교체
테스트 주행 중 데이터 판독 및 점화 코일 2도 오발화됨
[T]GDS 수행-> 실화 실화 실린더.3
점화 코일 교차 교체-> 오류 방황
점화 코일 내부 결함",,32.95,69.45,102.4,0,DOHC - LPI,MANUAL T/M - 6 SPEED 2WD,G3LEMD033658,G3LⅢ1.0T-GDi,20210223,FMJ6F533747,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,1-GWMSH-@-@-@-@-0-@-C07AB-2439-251013006-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HMMC,유럽,독일,수출,B,,미확정,PDH,C07AB1917 250908013,TMAH351BGMJ141716,28530,2853007401,카파엔진,배기매니폴드,컨버터 어셈블리－웜업 캐터리틱,직거래,,E,엔진,작동불량,I11,작동불량_작동안됨,ZZ2,단품 외관 손상/파손 불량,비해당,비해당,,,,2020/09/29,2020/09,2020,2021/01/26,2021/01,2021,2020/09/30,2020/09,2025/07/17,2025/07,2025/10/13,2025/10,2025/10/15,2025/10,2025,63020,119,1633,55,21102R1M,C07AB,,1917,유럽,,,,-,-,"[C]Motor hat Leistungsverlust
[R]Katalysator, OPF, Motor und Zylinderkopf m?ssen erneuert werden.
[T]Probefahrt durchgef?hrt, Leistungsverlust festgestellt, Katalysator mittels Endoskop gepr?ft und Ausbr?che in der Keramik festgestellt. Als Folgeschaden ist der OPF durch Keramikstaub zugesetzt. Weiterhin ist der Keramikstaub in die Zylinder gelangt und hat die Zylinderw?nde besch?digt, die Nockenwe
[L]Bilder von Katalysator und OPF angef?gt. D.Scheuermann 09.09.2025
Das Motor?l hat noch im Antra","[C] 엔진에 동력 손실이 있음
[R]촉매 컨버터, OPF, 엔진 및 실린더 헤드를 교체해야 합니다.
[T]테스트 주행 수행, 동력 손실 감지, 내시경으로 촉매 변환기 점검 및 세라믹의 칩핑 감지. 손상으로 인해 세라믹 먼지로 인해 OPF가 막혔습니다. 또한 세라믹 분진이 실린더 내부로 들어가 실린더 벽이 손상되고 캠 로브가 막혀 캠이 손상되었습니다.
[L]촉매 컨버터와 OPF가 부착된 사진. D.Scheuermann 09.09.2025
엔진 오일에는 여전히",,8187.77,1238.95,9426.72,0,DOHC - LPI,DCT - 7 SPEED 2WD,G3LFLD121067,G3LⅢ1.0T-GDi,20200801,M01VLD423496,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,1-GWMSH-@-@-@-@-0-@-C07AB-1917-250908013-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,Kia,유럽,프랑스,수출,B,,미확정,JA,C06VAFR957KM2500000,KNAB351AAST310791,25100,2510008001,카파엔진,워터펌프,펌프 어셈블리－쿨런트,직거래,,E,엔진,소음,Q75,엔진 소음/이음_주행중,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,,,,2024/10/03,2024/10,2024,2025/02/28,2025/02,2025,2024/10/07,2024/10,2025/09/23,2025/09,2025/10/13,2025/10,2025/10/15,2025/10,2025,6117,148,207,7,25100R1K,C06VA,,FR957,아프리카,,,,-,-,"[C]bruit au niveau du moteur a partir de 30 minutes d utilisation
[R]remplacement pompe ? eau + essai et contr?le fonctionnement. Probl?me rsolu
[T]suite essai vhicule, dfaut reproduit. Bruit provient de la droite. Dpose courroie accessoire pour contr?le. Rsistance anormale sur poulie de pompe ? eau. Recherche BT, pas de BT. Dfaut interne de la pompe ? eau","[30분 사용 후 엔진 소음.
[R]워터 펌프 교체 + 작동 테스트 및 점검. 문제 해결
[T] 차량 테스트 후 결함 재현. 오른쪽에서 소음 발생. 점검을 위해 액세서리 벨트를 제거했습니다. 워터 펌프 풀리의 비정상적인 저항. BT 검색, BT 없음. 워터 펌프 내부 결함",R,130.68,142.59,273.28,0,DOHC - GDI,MANUAL T/M - 5 SPEED 2WD,G4LFRD178935,G4LⅢ1.2MPI,20241002,8TE9PD681744,RI14,서산1엔진,비대상,대상,대상,비해당,,미확인,1-GWMSK-@-@-@-@-0-@-C06VA-FR957-KM25000599-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,Kia,유럽,프랑스,수출,B,,미확정,JA,C06VAFR734KM2500000,KNAB2518AMT810411,25100,2510007010,카파엔진,워터펌프,펌프 어셈블리－쿨런트,직거래,,E,엔진,소음,Q75,엔진 소음/이음_주행중,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,,,,2021/04/09,2021/04,2021,2021/08/05,2021/08,2021,2021/04/13,2021/04,2025/10/06,2025/10,2025/10/13,2025/10,2025/10/15,2025/10,2025,46138,118,1523,51,25100R1K,C06VA,,FR734,아프리카,,,,-,-,"[C]diagnostic: bruit de grincement quand le moteur tourne
[R]REPARATION EFFECTUEE : REMPLACEMENT POMPE A EAU + LIQUIDE DE REFROIDISSEMENT  
VERIFICATION REPARATION : ESSAI OK
[T]TECHNICIEN - CONSTATATIONS : BRUIT DE GRINCEMENT DANS LE MOTEUR
DIAGNOSTIC : BRUIT COTE COURROIE ACCESSOIRE - DEPOSE COURROIE, PLUS DE BRUIT - CONTROLE ELEMENTS EN MANOEUVRANT - BRUIT EN ROTATION POMPE A EAU - DEFAUT INTERNE  
REPARATION PROPOSEE : REMPLACER POMPE A EAU+ LIQUIDE REFROIDISSEMENT
[D]13/10 Bonjour approuve","[C] 진단 : 모터가 작동 할 때 소음 발생
[R]수리 효과 : 냉각수 교체 + 냉각수 리필
확인 보상 : 에사이 오케이
[T]TECHNICIEN - 구성 : 모터에 찡그린 자국
진단 : 액세서리에 윤활유 마모 - 윤활유 마모, 플러스 마모 - 제어 요소 제어 - 회전 펌프에 윤활유 마모 - 내부 마모
수리 제안 : 리플레서 펌프+ 액체 리프로이드 교체
[D]13/10 Bonjour approuve",R,93.76,255.68,349.44,0,SOHC - TCI,MANUAL T/M - 5 SPEED 2WD,G3LDMD063215,G3LⅢ1.0MPI,20210407,6TE6LD425069,RI14,서산1엔진,비대상,비대상,비대상,비해당,,미확인,1-GWMSK-@-@-@-@-0-@-C06VA-FR734-KM25001259-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,Kia,유럽,프랑스,수출,B,,미확정,YB,C06VAFR470KM2500000,KNADB517AM6470041,28450,2845007100,카파엔진,,밸브 어셈블리－EGR,직거래,,E,엔진,경고등점등,W17,경고등 점등_경고등 점등-엔진,ZZ4,단품 재질 불량,,,,,,2020/07/16,2020/07,2020,2020/09/18,2020/09,2020,2020/07/22,2020/07,2025/10/01,2025/10,2025/10/13,2025/10,2025/10/15,2025/10,2025,67115,64,1839,62,28320R4K,C06VA,,FR470,아프리카,,,,-,-,"[C]LE VOYANT  MOTEUR EST ALLUMEE AVEC AUCUNE PERTE DE PUISSANCE
[R]APRES PASSAGE A LA VALISE KDS 
DEFAUT P0400 + P040300 
CIRCUIT DE CONTROLE DE CIRCULATION GAZ D'ECHAPPEMENT 
REMPLACEMENT DE LA VANNE EGR
[T]CONFIRMATION DU VOYANT MOTEUR ALLUMEE AUCUNE PERTE DE PUISSANCE","[c] 엔진 표시등이 전원 손실 없이 켜져 있습니다.
[R] KDS 케이스를 통과한 후
결함 P0400 + P040300
배기가스 순환 제어 회로
EGR 밸브 교체
[T] 동력 손실 없음에 대한 엔진 표시등 확인",R,118.17,38.48,156.64,0,SOHC - TC,MANUAL T/M - 6 SPEED 2WD,G3LELD105634,G3LⅢ1.0T-GDi,20200710,U28VLH001623,SYDY,서산1엔진,비대상,비대상,비대상,비해당,,미확인,1-GWMSK-@-@-@-@-0-@-C06VA-FR470-KM25000468-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,Kia,유럽,프랑스,수출,B,,미확정,JA,C06VAFR171KM2500000,KNAB2511AKT522342,28450,2845004000,카파엔진,EGR밸브,밸브 어셈블리－EGR,직거래,,E,엔진,경고등점등,W17,경고등 점등_경고등 점등-엔진,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,P209600,,,2019/05/14,2019/05,2019,2019/09/27,2019/09,2019,2019/05/17,2019/05,2025/10/03,2025/10,2025/10/13,2025/10,2025/10/15,2025/10,2025,38054,136,2198,74,28320R1K,C06VA,,FR171,아프리카,,,,-,-,"[C]VOYANT MOTEUR ALLUME SANS SYMPTOMES
[R]REMPLACEMENT DE LA VANNE RECYCLAGE GAZ ECHAPPEMENT
[T]COURT CIRCUIT INTERNE DE LA VANNE EGR / P209600","[c] 증상 없이 엔진 표시등이 켜짐
[R] 배기가스 재순환 밸브 교체
[T]EGR 밸브 내부 단락 / P209600",R,170.97,76.31,247.28,0,SOHC - FBC,MANUAL T/M - 5 SPEED 2WD,G3LAKD057501,κ 1.0,20190510,MK177086483,EEVY,서산1엔진,비대상,비대상,비대상,비해당,,미확인,1-GWMSK-@-@-@-@-0-@-C06VA-FR171-KM25000929-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,유럽,프랑스,수출,B,,미확정,AC3,C06AB00535202510000,NLHDM51AANZ112801,25281,2528107003,카파엔진,체인텐셔너,텐셔너 어셈블리,직거래,,E,엔진,소음,Q72,엔진 소음/이음_공회전시,ZZ3,"단품 자체 불량(내부,기능,프로그램)",해당,Partial,,,,2021/10/18,2021/10,2021,2022/02/18,2022/02,2022,2021/10/21,2021/10,2025/10/07,2025/10,2025/10/13,2025/10,2025/10/15,2025/10,2025,64380,123,1327,45,25281R00,C06AB,,00535,유럽,,,,-,-,"[C]bruit de couinement a froid au ralenti
[R]remplacement du galet enrouleur
essai
[T]dpose pose courroie accessoire : plus de bruit
contr?le jeu galet et tendeur : jeu galet enrouleur","[C] 유휴 상태에서 차가운 삐걱 거리는 소리
[R] 와인딩 롤러 교체
테스트
[T] 액세서리 벨트 제거: 더 이상 소음 없음
아이들러 및 텐셔너 플레이 점검: 아이들러 플레이",R,77.22,52.06,129.28,0,DOHC - GDI,MANUAL T/M - 5 SPEED 2WD,G3LDMD109694,κ 1.0,20210617,MM2286264035,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,1-GWMSH-@-@-@-@-0-@-C06AB-00535-2025100065-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,유럽,에스토니아,수출,B,,미확정,BC3,C06AB00305202510000,NLHBN51GGMZ019059,25281,2528107006,카파엔진,벨트텐셔너,텐셔너 어셈블리,직거래,,E,엔진,소음,Q51,소음/이음_가/감속시,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,,,,2020/11/04,2020/11,2020,2021/11/09,2021/11,2021,2020/11/11,2020/11,2025/10/10,2025/10,2025/10/13,2025/10,2025/10/15,2025/10,2025,62082,370,1431,48,25281R5T,C06AB,,00305,유럽,,,,-,-,"[C]Bruit de sifflement
[R]Remplacement galet tendeur accessoires
[T]Bruit sifflement comfirmer

Galet  tendeur courroie d’accessoir ? remplacer","[C]휘파람 소음
[R]액세서리 아이들러 교체
[T]휘파람 소음 확인

액세서리 벨트 텐셔너 교체",R,77.22,31.03,108.25,0,DOHC - TCI/GDI,DCT - 7 SPEED 2WD,G3LELD128406,G3LⅢ1.0T-GDi,20200817,M09VLD835370,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,1-GWMSH-@-@-@-@-0-@-C06AB-00305-2025100067-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,KaSK,유럽,핀란드,수출,B,,미확정,CD,C05VB80850KM2500000,U5YH5814GKL019154,27301,2730103AA0,카파엔진,이그니션코일,코일 어셈블리－이그니션,직거래,,E,엔진,경고등점등,W17,경고등 점등_경고등 점등-엔진,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,P030400,P030200,P030000,2019/01/14,2019/01,2019,2019/03/25,2019/03,2019,2019/01/15,2019/01,2025/10/04,2025/10,2025/10/13,2025/10,2025/10/15,2025/10,2025,75940,70,2385,80,27310R1K,C05VB,,80850,유럽,,,,-,-,"[C]Asiakkaan mukaan Autossa tuntuu t?rin?? kaasua painettaessa ja kaarteissa. - Matalilla kierroksilla, tuntuu kuin olisi liian iso vaihde, tuntuu paikallaan ollessakin - Nyt my?s syttynyt moottorin vikavalo
[R]Moottorin vikavalo palaa
Vikakoodit luettu
P030400 Cylinder 4-misfire detected (pending)
P030000 Random/Multiple Cylinder Misfire Detected (history)
P030200 Cylinder 2-Misfire detected (history)

2 ja 4  syl. puola ja tulppa vaihdettu
Auto kunnossa 7.10.2025
[T]2 sytytyspuolaa pime?n?","[C]고객에 따르면 가속 및 코너링 시 차가 진동을 느낀다고 함 - 저회전에서는 정지 상태에서도 기어가 너무 큰 것처럼 느껴짐 - 이제 엔진 오류 표시등도 켜짐
[R] 엔진 결함 표시등 켜짐
오류 코드 읽기
P030400 실린더 4 실화 감지(보류 중)
P030000 무작위/다중 실린더 실화 감지(기록)
P030200 실린더 2-실화 감지(기록)

2 및 4기통 보빈 및 플러그 교체
차량 상태 양호 7.10.2025
[T]2 점화 측면이 어두워짐",,91.94,53.72,145.66,0,SOHC - CON,DCT - 7 SPEED 2WD,G4LDJD231038,κ 1.4(T-GDI),20181129,M65UID838385,SEF9,서산1엔진,비대상,비대상,비대상,비해당,,미확인,1-GWMSK-@-@-@-@-0-@-C05VB-80850-KM25000886-0-1,,,,,,,,,,,,,,N,,
